,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
51,42,0,0,4150.769,4128.59,4177.821,4150.385,4167.436,4177.821,4167.0509999999995,4189.744000000001,4198.462,4202.692,4197.9490000000005,4172.564,4194.103,4178.205,0,0
52,43,0,0,4153.59,4134.744000000001,4177.436,4152.564,4169.359,4177.9490000000005,4171.026,4202.179,4206.154,4208.59,4201.026,4175.0,4193.462,4184.231,0,0
53,44,0,0,4155.769,4132.179,4180.513,4154.231,4169.103,4178.974,4172.564,4206.923,4213.462,4211.154,4201.923,4179.487,4193.462,4187.0509999999995,0,0
54,45,0,0,4166.026,4135.385,4188.974,4161.923,4171.923,4182.821,4177.564,4201.923,4212.564,4214.359,4203.974,4184.359,4199.231,4194.231,0,0
55,46,0,0,4172.436,4143.462,4191.282,4170.513,4176.282,4182.564,4181.795,4192.179,4206.923,4210.0,4205.128,4183.333,4203.846,4195.255999999999,0,0
56,47,0,0,4166.538,4139.872,4186.282,4166.923,4176.154,4179.872,4184.487,4186.923,4199.615,4193.333,4201.667,4180.513,4197.564,4190.0,0,0
57,48,0,0,4165.385,4138.974,4183.974,4160.385,4175.255999999999,4181.282,4185.897,4184.872,4196.923,4183.462,4198.205,4179.615,4188.333,4194.615,0,0
58,49,0,0,4177.0509999999995,4151.154,4187.308,4163.846,4174.872,4182.9490000000005,4172.692,4175.255999999999,4196.026,4183.077,4199.872,4181.026,4186.923,4202.179,0,0
59,50,0,0,4185.897,4154.615,4189.231,4168.333,4173.205,4181.282,4167.0509999999995,4175.0,4198.205,4182.436,4200.641,4181.41,4188.846,4204.103,0,0
60,51,0,0,4186.154,4143.462,4190.128,4166.923,4172.564,4184.231,4180.897,4204.615,4208.974,4184.359,4200.128,4187.179,4190.385,4207.0509999999995,0,0
61,52,0,0,4179.103,4136.154,4187.436,4163.974,4171.41,4186.795,4180.769,4220.897,4212.179,4184.359,4200.513,4188.333,4189.231,4204.872,0,0
62,53,0,0,4174.744000000001,4142.436,4183.333,4164.615,4170.513,4185.513,4164.744000000001,4200.769,4200.128,4172.821,4194.744000000001,4177.9490000000005,4186.154,4199.103,0,0
63,54,0,0,4181.923,4151.923,4182.692,4169.103,4176.026,4183.846,4167.821,4191.282,4194.744000000001,4165.769,4188.846,4173.462,4186.154,4199.487,0,0
64,55,0,0,4194.615,4159.103,4188.59,4176.667,4183.205,4182.179,4180.0,4200.897,4200.513,4173.846,4193.462,4184.359,4192.9490000000005,4205.385,0,0
65,56,0,0,4203.077,4166.923,4197.308,4185.769,4186.667,4185.0,4186.154,4206.538,4209.487,4187.179,4203.718,4190.897,4201.41,4214.103,0,0
66,57,0,0,4204.872,4170.128,4200.0,4187.0509999999995,4187.0509999999995,4185.897,4191.026,4203.333,4210.897,4194.615,4205.513,4188.846,4204.615,4214.103,0,0
67,58,0,0,4199.487,4162.9490000000005,4192.821,4178.59,4184.487,4183.718,4189.103,4201.282,4202.179,4195.641,4200.255999999999,4186.41,4202.0509999999995,4204.487,0,0
