,COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, MARKER_HARDWARE, MARKER
11072,56,0,0,4163.846,4173.077,4166.923,4174.487,4181.154,4207.692,4171.41,4172.821,4195.255999999999,4181.923,4167.0509999999995,4175.769,4182.179,4166.026,0,0
11073,57,0,0,4164.231,4170.513,4166.41,4170.128,4169.487,4197.9490000000005,4166.154,4172.821,4191.795,4182.0509999999995,4172.308,4176.923,4170.513,4171.026,0,0
11074,58,0,0,4175.0,4185.0,4172.9490000000005,4181.538,4173.974,4198.846,4170.897,4180.769,4196.026,4189.103,4179.103,4182.692,4178.974,4180.0,0,0
11075,59,0,0,4172.564,4180.897,4173.077,4184.744000000001,4180.128,4199.103,4176.538,4178.59,4194.359,4191.026,4175.128,4179.103,4192.821,4171.282,0,0
11076,60,0,0,4158.974,4167.0509999999995,4164.744000000001,4172.0509999999995,4181.795,4192.821,4174.359,4177.308,4194.359,4185.128,4169.487,4170.897,4188.333,4157.9490000000005,0,0
11077,61,0,0,4165.897,4174.231,4169.103,4167.0509999999995,4176.923,4194.487,4177.564,4187.436,4198.59,4187.179,4173.59,4178.205,4182.692,4166.667,0,0
11078,62,0,0,4175.128,4182.436,4177.0509999999995,4171.923,4166.538,4188.205,4181.795,4184.103,4190.0,4186.41,4174.359,4186.923,4181.282,4179.359,0,0
11079,63,0,0,4169.615,4174.615,4178.974,4176.282,4169.359,4179.744000000001,4179.615,4176.026,4185.769,4183.846,4174.744000000001,4185.0,4182.0509999999995,4177.308,0,0
11080,64,0,3164,4169.487,4176.154,4182.9490000000005,4182.9490000000005,4187.821,4191.154,4185.255999999999,4185.0,4205.769,4196.282,4180.385,4185.0,4190.513,4175.641,0,0
11081,65,0,3365,4175.513,4180.385,4183.205,4185.513,4188.462,4198.462,4192.9490000000005,4189.359,4212.179,4198.718,4178.077,4187.821,4189.359,4177.564,0,0
11082,66,0,2875,4171.282,4178.974,4181.41,4182.0509999999995,4177.821,4191.923,4189.744000000001,4184.744000000001,4199.872,4191.923,4170.385,4185.769,4183.846,4176.795,0,0
11083,67,0,3544,4169.487,4180.128,4186.667,4182.821,4181.538,4191.026,4185.0,4183.59,4201.026,4193.846,4171.923,4186.538,4188.077,4176.667,0,0
11084,68,0,3586,4174.744000000001,4181.667,4188.59,4185.641,4188.205,4189.103,4180.513,4181.667,4201.282,4192.821,4175.641,4189.487,4185.255999999999,4179.231,0,0
11085,69,0,2758,4178.333,4182.821,4183.333,4184.487,4187.179,4190.0,4177.0509999999995,4183.462,4199.103,4195.255999999999,4183.077,4194.872,4185.769,4186.026,0,0
11086,70,0,3294,4178.077,4182.692,4184.103,4183.077,4187.564,4192.179,4181.026,4184.103,4201.41,4205.769,4195.385,4200.769,4200.513,4193.846,0,0
11087,71,0,3407,4178.974,4180.255999999999,4186.923,4184.744000000001,4181.667,4179.744000000001,4178.205,4175.255999999999,4190.385,4199.744000000001,4193.846,4199.872,4195.769,4194.615,0,0
11088,72,0,3196,4180.0,4178.846,4184.359,4185.128,4162.436,4169.103,4169.231,4170.255999999999,4175.128,4183.333,4183.205,4195.128,4172.179,4190.641,0,0
11089,73,0,3575,4179.744000000001,4178.846,4183.077,4181.538,4162.0509999999995,4174.359,4172.0509999999995,4171.026,4181.41,4186.538,4182.821,4195.897,4175.513,4190.255999999999,0,0
11090,74,0,3422,4180.769,4175.769,4189.872,4180.128,4186.154,4175.769,4179.615,4169.744000000001,4187.564,4197.821,4190.128,4204.487,4190.897,4193.974,0,0
11091,75,0,3284,4177.9490000000005,4178.718,4192.308,4183.718,4191.795,4169.359,4181.923,4178.718,4181.41,4197.564,4190.255999999999,4202.692,4187.308,4193.974,0,0
11092,76,0,3112,4179.231,4188.205,4192.0509999999995,4189.359,4178.205,4179.103,4186.026,4189.872,4184.744000000001,4189.872,4184.231,4195.641,4182.436,4192.308,0,0
11093,77,0,3243,4176.41,4183.846,4187.564,4185.128,4171.154,4185.385,4180.128,4175.769,4186.026,4180.128,4177.821,4190.897,4182.9490000000005,4183.846,0,0
11094,78,0,3422,4171.282,4173.205,4183.974,4178.974,4174.487,4175.128,4172.308,4174.487,4183.077,4182.179,4177.9490000000005,4191.538,4181.41,4178.077,0,0
